Protein.Group,Genes,Kd_mean_8,Kd_mean_21,Kd_mean_60,Oxy8vs21_Log2FC,Oxy8vs21_pval,Oxy8vs21_FDR,Oxy60vs21_Log2FC,Oxy60vs21_pval,Oxy60vs21_FDR
Q05909,PTPRG_MOUSE,0.571187270503709,0.3572669259388583,0.5292517483992051,0.67696146547452,,,0.5669517679208753,0.0532511832690205,0.1862633779996827
Q05920,PC_MOUSE,0.0695663404123751,0.0506792595710677,0.0693028366440829,0.4569939819684867,6.115457782387332e-06,0.0001127236909214,0.4515189580059509,0.0174025112311807,0.0906169597766014
Q05A62,DNAL1_MOUSE,0.3732593323555372,,0.436459418538652,,,,,,
Q05BC3,EML1_MOUSE,0.1614266490747552,0.0805339590425879,0.1095680342759097,1.0032096021814965,2.368489034948695e-14,3.8855062618333336e-12,0.4441578002629715,0.0336432622306065,0.1406026205949244
Q05CL8,LARP7_MOUSE,0.3431027687182347,0.4744383079396403,,-0.4675797352474783,,,,,
Q05D44,EIF5B_MOUSE,0.2888191420790317,0.3485423567006654,0.2949613475957489,-0.2711676276814804,0.2444510242264508,0.4273009112876852,-0.2408080778094294,0.4629952889524098,0.7078532420627149
Q06138,CAB39_MOUSE,0.198042765964792,0.1988995872506105,0.1546852480625372,-0.0062282783876739,0.7324222620926155,0.8414136701421119,-0.362704665143218,0.0037885935603842,0.0306681078348861
Q06185,ATP5ME_MOUSE,0.0805492900397438,0.0682590125814718,0.0714161222261665,0.2388523281882543,0.1097498245547357,0.2446257978016902,0.0652302552596899,0.9009542936836428,0.9717390830585848
Q06318,SCGB1A1_MOUSE,0.1575319169192084,0.8493041622692873,0.6873731263908881,-2.430637163372256,1.167339035897624e-08,5.71647668176135e-07,-0.305187871279197,0.0097452671853625,0.0609326193554678
Q06770,SERPINA6_MOUSE,0.4913871523053182,0.444193902657022,0.3420759980687295,0.1456705483301513,0.3766797486134489,0.5569564016226795,-0.3768727092453614,0.0772565232140247,0.2372188496445741
Q06890,CLU_MOUSE,0.0643245810853123,0.0684717709680831,0.0828993605768293,-0.0901391706572367,0.9635295523633016,0.9820877481528402,0.2758516468257123,0.4855350093366863,0.7263838493935177
Q07076,ANXA7_MOUSE,0.1501164789629033,0.1633937519083194,0.1818917751564922,-0.1222704598411624,0.2373438082992279,0.4197286243277198,0.1547274915603906,0.4404040086639514,0.6878467111457433
Q07113,IGF2R_MOUSE,0.6959526041054968,,0.5884322909106908,,,,,,
Q07235,SERPINE2_MOUSE,0.085423285712122,,0.2047147025217939,,,,,,
Q07417,ACADS_MOUSE,0.0922794271165246,0.0694637402095339,0.0811558305298822,0.4097489542335911,0.0018625713669067,0.0115960088326774,0.2244346535885723,0.3531361936999746,0.6086728823387886
Q07456,AMBP_MOUSE,0.7399448648165439,0.4199747176488432,0.2727605232237249,0.8171152951510895,0.000836494622113,0.0060319535278088,-0.6226676232532639,0.0340934121181801,0.1415646454145855
Q07797,LGALS3BP_MOUSE,0.0835423097007837,0.102342483526714,0.2385748548768995,-0.2928262130399096,0.6188102364490411,0.7650024060999637,1.221036846511956,0.0014471851106447,0.0154311977806523
Q07813,BAX_MOUSE,0.3064960959129386,0.2479301768393208,0.2404415431265498,0.3059348174243698,0.145217689595962,0.2974913232915283,-0.0442476955876947,0.855871313109353,0.949867724732925
Q08024,CBFB_MOUSE,0.2640172516377345,,0.3313665750996498,,,,,,
Q08091,CNN1_MOUSE,0.0782284769848238,0.0822642083381442,0.1052994443280827,-0.0725709990766161,0.1880966145191527,0.3596416038679138,0.3561610413118298,0.0853537874989786,0.2517584676184357
Q08093,CNN2_MOUSE,0.1394794830398608,0.1596811912192017,0.2131588164903243,-0.1951414662098065,0.4013941292271575,0.5806764276870828,0.4167343397279971,0.1186917049427813,0.3120505772106783
Q08288,LYAR_MOUSE,0.4102689101614587,0.1368795052186291,0.1858329641987346,1.5836633821283428,3.360072755983756e-05,0.0004730476698461,0.4410999885685082,0.4154086860028324,0.666393395591782
Q08481,PECAM1_MOUSE,0.2608083432810104,0.2366429128351391,0.3378842864245323,0.140278306466783,0.5751486514100694,0.7291587037389636,0.5138175426129594,0.0087579384805409,0.0568206573193162
Q08509,EPS8_MOUSE,0.6442054062797066,,,,,,,,
Q08639,TFDP1_MOUSE,,,0.5728386454821112,,,,,,
Q08642,PADI2_MOUSE,,,0.3007935926063514,,,,,,
Q08857,CD36_MOUSE,0.0970707560278481,0.1028863069272101,0.1362237427423132,-0.0839423542246207,0.5227440967136971,0.6879790589118434,0.4049271881794264,0.0333881044613844,0.1404482616427911
Q08879,FBLN1_MOUSE,0.1940138791191096,0.144713155605773,0.1679202456318058,0.4229637812205677,0.034626649469621,0.1090307455948431,0.2145801015282228,0.2386584919602117,0.4812049042155146
Q08890,IDS_MOUSE,0.4682078625302573,,0.22179427299777,,,,,,
Q08943,SSRP1_MOUSE,0.195317367772834,0.151106786417482,0.1154373213463511,0.3702517850847696,0.518806353634805,0.6850721485235983,-0.3884587269543295,0.2577960955147333,0.5064638799550745
Q09014,NCF1_MOUSE,,0.2721974232258853,0.2546871584973961,,,,-0.0959271897781918,0.7923782191887918,0.9199867474406852
Q09200,B4GALNT1_MOUSE,0.6070151185060633,0.0420952638085005,0.2159762079417073,3.8500026210498977,2.9115016462753084e-19,1.364662414489898e-16,2.3591425649728768,3.1065112242149326e-05,0.0007350553764355
Q09PK2,ASPRV1_MOUSE,,,0.4863881388852813,,,,,,
Q0GNC1,INF2_MOUSE,0.2306926783875748,0.4306117701312937,0.1601159530162083,-0.9004155367725398,,,-1.4272706972604925,0.1462183483105242,0.3578123807066981
Q0KL01,UBXN2B_MOUSE,,,0.6220086690968472,,,,,,
Q0KL02,TRIO_MOUSE,0.146425021058613,,,,,,,,
Q0P557,SPATA18_MOUSE,,,0.2018681756701192,,,,,,
Q0P5W1,VPS8_MOUSE,0.109770933757863,,,,,,,,
Q0P678,ZC3H18_MOUSE,0.7208692941130511,,1.212551813622369,,,,,,
Q0VBK2,KRT80_MOUSE,0.1964320237526338,0.1647310267445706,0.2163741936306323,0.2539178380319906,0.4460028453728819,0.6221663842127659,0.3934161338065438,0.2094658299628462,0.4422972708795533
Q0VBL3,RBM15_MOUSE,,0.6206084456837162,1.1566565410218088,,,,0.898205297105048,1.981732946075852e-05,0.0005227226738091
Q0VGB7,PPP4R2_MOUSE,0.6041141415506018,,,,,,,,
Q0VGY8,TANC1_MOUSE,0.5311583606023714,0.4164356349057417,0.4210676427316482,0.3510485260139697,,,0.0159584876555866,0.9694040922219316,0.9995166935213556
Q11011,NPEPPS_MOUSE,0.1056847813532015,0.0813129790914494,0.1035665078848025,0.3782100858233395,0.0004608785227304,0.0038089230052357,0.3489999716428318,0.3805637772658886,0.6365146752815123
Q11136,PEPD_MOUSE,0.2979812570633275,0.3329094731333218,0.2618538128446025,-0.1599083353597473,0.5670168323326514,0.722198069442325,-0.3463683118171275,0.1853027431579587,0.4135258165619356
Q148V7,RELCH_MOUSE,0.1477501701694833,0.1356426633908901,0.1463428423257534,0.1233487744372588,0.544827419029906,0.705716052837395,0.1095411672328011,0.349465439706785,0.6059158324226477
Q149C2,TRAF3IP1_MOUSE,,0.6467885884206205,,,,,,,
Q14C51,PTCD3_MOUSE,,0.1745652189699185,,,,,,,
Q14CH1,MOCOS_MOUSE,0.1944057855820337,,0.2963714133934809,,,,,,
Q1HFZ0,NSUN2_MOUSE,0.2119451106610285,0.3913621038306062,0.1223261443260421,-0.8848133790403981,0.0873615455383208,0.208157756653036,-1.6777712856075349,0.0389893788485731,0.1548985446107509
Q1W617,SHROOM4_MOUSE,0.4738784223887957,,0.4678789802813836,,,,,,
Q2HXL6,EDEM3_MOUSE,0.4569663286594212,0.2569793652994284,0.5440526883927963,0.8304353450943722,0.1100800450028749,0.245195266567843,1.082093855182669,0.0739000248930729,0.2295641223985035
Q2KN98,SPECC1L_MOUSE,0.2090035929144385,0.1960705701900185,0.2520307044221508,0.092154737362383,0.7271201172661859,0.8366926494855625,0.3622264991601731,0.152084648694403,0.3649577923181127
Q2M3X8,PHACTR1_MOUSE,0.4273462749996232,0.7833889226380395,0.984328678457318,-0.874323181215306,0.000953549473579,0.006666231314412,0.3294113998920747,0.2806456372798992,0.5329951213130772
Q2NL51,GSK3A_MOUSE,0.1822977153092633,,,,,,,,
Q2TPA8,HSDL2_MOUSE,0.0830946076251329,0.1275870076038792,,-0.6186546622449236,0.1405052093138745,0.2914017647021633,,,
Q2VLH6,CD163_MOUSE,0.2895396593126699,,0.1361497740747738,,,,,,
Q2YDW2,MSTO1_MOUSE,0.2313632408552501,0.2640234517478044,,-0.1905064156129716,0.7559743771156393,0.8530423688122772,,,
Q32M07,AK8_MOUSE,,0.1418645678499375,0.2241541104630219,,,,0.6599766489797458,0.5898015191433524,0.7991500162540245
Q32M21,GSDMA2_MOUSE,0.2660694304248962,,,,,,,,
Q32NY4,CNNM3_MOUSE,,,0.1505187601093408,,,,,,
Q3B7Z2,OSBP_MOUSE,0.2965669802874369,0.2027211517922296,0.1986694101398752,0.5488613508216194,0.1296059076973476,0.2766581074658195,-0.0291268738909791,0.9380414729847554,0.9867987773994584
Q3SXD3,HDDC2_MOUSE,,0.6223089863705181,,,,,,,
Q3TAA7,STK11IP_MOUSE,,,0.3969600549572853,,,,,,
Q3TAP4,AP5B1_MOUSE,0.2075390496029484,,0.3306189608978412,,,,,,
Q3TB92,MILR1_MOUSE,,0.016491721843795,,,,,,,
Q3TBD2,ARHGAP45_MOUSE,,0.2086733176566821,0.2228020428958369,,,,0.0945163211533769,0.9086628986698486,0.9740430406127824
Q3TBT3,STING1_MOUSE,0.1901430908135442,0.1087095727584118,,0.8066065300947463,0.0199045300716315,0.0716868969978299,,,
Q3TC72,FAHD2_MOUSE,0.073336361245719,0.0453150570718594,,0.6945381833681273,0.0644617845830347,0.1671929764560765,,,
Q3TC93,HS1BP3_MOUSE,0.0665628005330018,0.0926491144104272,0.1343840870633481,-0.4770610522199087,0.3441107299275144,0.5284530537775022,0.5365132217778119,0.2693643930613978,0.5181199144480444
Q3TCH7,CUL4A_MOUSE,0.3353942613340641,0.2966991437948147,0.2544927442464528,0.1768572407600568,0.4662320588175046,0.6427341953698457,-0.2213762388255819,0.3124638408297884,0.5658461675803371
Q3TCJ1,ABRAXAS2_MOUSE,0.3685849893145536,0.3829827362488279,0.1762173391471351,-0.055282042939316,0.8101011617584333,0.8868675047478878,-1.1199234739040531,0.0173054829908689,0.0906169597766014
Q3TCN2,PLBD2_MOUSE,0.2347987197367905,0.2148192547496791,0.2290981344427631,0.1283012307996578,0.7230887762736751,0.8344897203496053,0.0928423995220715,0.6647998760811562,0.8409598966302898
Q3TDD9,PPP1R21_MOUSE,,0.2439993894982851,0.1898055956155887,,,,-0.3623550133292664,0.3210079708980384,0.5743131687732075
Q3TDN2,FAF2_MOUSE,0.3304120193201019,0.2224423072010129,0.1829225852090995,0.5708349621326603,0.0309892552500007,0.1006398594146171,-0.2821979924282354,0.7199451035163683,0.8780309151918623
Q3TDQ1,STT3B_MOUSE,0.1678437165687909,,0.1020283321990081,,,,,,
Q3TEA8,HP1BP3_MOUSE,0.1669624960832588,0.1371166388473998,0.1491408434969641,0.2841204239279766,0.0189120134251333,0.0693299620646509,0.1212717560386528,0.5963261241455078,0.8029194424687214
Q3TFD2,LPCAT1_MOUSE,0.3358806927237822,0.3252525141213848,0.2285304078172015,0.0463886595151739,0.7883145207381996,0.8714487677028413,-0.5091740683743758,0.0003118296004632,0.0046456835846789
Q3TGF2,FAM107B_MOUSE,0.655136973049948,0.6257379410096436,0.6509899535829172,0.0662379871889449,0.3441951160995191,0.5284530537775022,0.057076696043247,0.9105854173183272,0.9754168371139146
Q3THE2,MYL12B_MOUSE,0.1762586129171826,0.2053574861437869,0.2167250420870265,-0.2204437837205721,0.163748440590405,0.3252286738259794,0.0777283226272327,0.5551586878502477,0.7774154297224095
Q3THG9,AARSD1_MOUSE,0.422609867515652,0.5224989974901191,0.5581340107898135,-0.3061018159765915,0.387249192186177,0.5684655432209472,0.0951832928778544,0.6447161743128595,0.8305430940507533
Q3THK3,GTF2F1_MOUSE,0.3891189137520554,0.2552145237566647,0.3417003482686106,0.6085006741564685,0.0154644309152941,0.0596927033330356,0.4210212858181971,0.2192658304942042,0.4537604132027969
Q3THK7,GMPS_MOUSE,0.2301121044822807,0.227576404104237,0.2323941914751273,0.0159858931196328,0.9133214934447834,0.9540298694658818,0.0302230282041862,0.8938762501228792,0.9692510314604212
Q3THS6,MAT2A_MOUSE,0.2204538853306327,0.129249971755277,0.1620887881641642,0.7703129383000709,0.0125144708617384,0.0501481482439414,0.3266203364456529,0.2044174988347099,0.4359281055335299
Q3TIR3,RIC8A_MOUSE,0.3317882648028586,0.3636256141547347,0.3667979907104511,-0.1321909682628828,0.9999792185421992,1.0,0.0125319079844195,0.6951490651020819,0.8627037783533996
Q3TIV5,ZC3H15_MOUSE,0.6474599148716839,0.3437209761579045,0.2260606952717786,0.9135529790235828,1.0341726268074777e-05,0.0001758093465572,-0.6045277219728482,0.0573990523060013,0.1944317371796971
Q3TIX9,USP39_MOUSE,0.1786624190311297,0.1390099460177296,0.097861486327369,0.362048090829214,0.4555696172302909,0.6313705752024396,-0.5063750101712086,0.0721904773027539,0.2266949660729897
Q3TJ91,LLGL2_MOUSE,0.0702773062590691,0.1059653100732067,0.0969215117223779,-0.5924612473671249,0.0403852776613892,0.1210083068557243,-0.1287032337920239,0.6151635081584877,0.8141970843942196
Q3TJD7,PDLIM7_MOUSE,0.0684082965864339,0.0884793981721808,0.0775746409538026,-0.3711702661697694,0.743051303439217,0.8476261811765419,-0.1897564581370878,0.6540858094810518,0.8359206254606928
Q3TJZ6,FAM98A_MOUSE,0.1784235818326466,,,,,,,,
Q3TKT4,SMARCA4_MOUSE,0.2231452302998373,0.0418231098022691,0.5189735206099255,2.4156107253327,8.916766166640263e-05,0.0010662192835343,3.633288686207901,0.0001198920766249,0.0021198500141706
Q3TKY6,CWC27_MOUSE,0.3589974435403212,0.1577370348956679,0.3629716420049674,1.1864521419006189,0.0001743306498179,0.0017653668581877,1.2023354101562544,0.0910171076952606,0.2638676149219359
Q3TL44,NLRX1_MOUSE,0.0991087747771152,0.087782786519951,0.0593626549254037,0.1750747278156455,0.5154234915715246,0.682716260700895,-0.564382450649716,0.174485440202348,0.3990718881102743
Q3TLH4,PRRC2C_MOUSE,0.4065604888116353,0.3873367836480875,0.5092546675710639,0.0698815008808042,0.6726600437057391,0.804315640694764,0.3947987840753739,0.0658639698920493,0.2144006122398911
Q3TLI0,TRAPPC10_MOUSE,,0.1541043377891497,,,,,,,
Q3TLP5,ECHDC2_MOUSE,0.0529510512248861,,,,,,,,
Q3TMH2,SCRN3_MOUSE,0.0584042887064155,0.0729006539186361,0.0881442313889101,-0.319857443524573,0.1665220450392039,0.329727718632244,0.2739343996834964,0.0975242283474101,0.2778395976838003
Q3TMX7,QSOX2_MOUSE,0.2853378491820126,0.2206060563235602,0.3030279621223594,0.3711987306955477,0.3481085941053405,0.5317245331748708,0.4579785276128361,0.2990349016290338,0.5505116209623745
Q3TPE9,ANKMY2_MOUSE,0.2649323595859935,0.2691003464328681,0.3109009215830329,-0.0225201789546009,0.9672708695263736,0.9842851046329766,0.2083106449027439,0.7261289222135011,0.8827664796686991
Q3TPX4,EXOC5_MOUSE,,,0.0819073010047923,,,,,,
Q3TRM4,PNPLA6_MOUSE,0.3200395729322473,0.262621695668907,0.2275204644378296,0.285264200673715,0.2461698710798383,0.4287693973500521,-0.2069897898383295,0.372715712183293,0.629887626623975
Q3TSG4,ALKBH5_MOUSE,0.4251324183105596,,,,,,,,
Q3TTA7,CBLB_MOUSE,,,0.339325158024369,,,,,,
Q3TVI8,PBXIP1_MOUSE,0.5175785747635003,,0.1882715873754682,,,,,,
Q3TW96,UAP1L1_MOUSE,0.1328470547317931,0.1155854023469838,0.0868591098968922,0.2008070363654442,0.2629290838411662,0.4451343261521498,-0.4122101330123722,0.0391326667673441,0.1549955912216179
Q3TWF6,WDR70_MOUSE,,,0.4459509233261245,,,,,,
Q3TWL2,PIP4P1_MOUSE,0.2101067246123695,,0.1224875300177356,,,,,,
Q3TWW8,SRSF6_MOUSE,,0.1260773169123323,,,,,,,
Q3TXS7,PSMD1_MOUSE,0.1450938237215301,0.1334919912566237,0.1025445085843768,0.1202329176248959,0.8647927022637059,0.9228390708064385,-0.3805029558387675,0.0059240268073912,0.0430327726098985
Q3TXT3,INIP_MOUSE,0.458143192264484,0.3088163480496737,0.2613369650196789,0.5690494542193778,0.2706728345013977,0.4526389245663026,-0.2408379254246055,0.5125742415482737,0.7506130460416959
Q3TYS2,CYBC1_MOUSE,0.2204510222287855,0.2231481980682729,0.1678127175274031,-0.0175439900804878,0.9536441077249612,0.9763667790723316,-0.411150103615365,0.2076200689004337,0.4400926271729621
Q3TZZ7,ESYT2_MOUSE,0.1167032121020358,0.125902598121797,0.1295450823086225,-0.1094637849001595,0.452646165406416,0.6294470809145167,0.0411461953006329,0.5759154719367503,0.7938070937695163
Q3U0B3,DHRS11_MOUSE,0.0180639283476417,0.0534320249512218,0.0773173101705617,-1.564593024388229,0.034351639327518,0.1087912438548135,0.533086754773453,0.2390706603512031,0.4817341171009216
Q3U0S6,RASIP1_MOUSE,0.2228308048187386,0.1228062177701178,0.3156628759344749,0.85956508180371,0.0007009156336956,0.0052108178750426,1.36200099276108,0.0023603995394343,0.0217911632821252
Q3U0V1,KHSRP_MOUSE,0.3591791179715467,0.2642441533408581,0.2759437753719249,0.4428319258912746,2.7793648798402183e-10,2.0264658157235014e-08,0.0625027912366344,0.9764103693064048,1.0
Q3U0V2,TRADD_MOUSE,0.3158477304474476,0.245993859961504,0.2757075444520709,0.3606068994798447,0.3471420645383579,0.5306774323408336,0.164516439587857,0.6165866404712013,0.8151913759393286
Q3U182,CRTC2_MOUSE,0.1599658605557279,0.5697554074721434,0.6750522761282338,-1.83257866975721,0.0002389574745159,0.0022543513903104,0.2446565169838145,0.5870178371941548,0.7987413953872262
Q3U1F9,PAG1_MOUSE,0.3595709252349566,0.182361402704907,0.2107481432453959,0.979475958391155,1.1001426531799496e-05,0.000185106053594,0.2087195092276872,0.4889669948350923,0.7304994379662614
Q3U1G5,ISG20L2_MOUSE,0.3690050613345356,0.2001997868623175,0.215465346820745,0.8822001664198722,0.1015850044316339,0.2307436358524671,0.1060154218348758,0.8586043324323931,0.9502887179184328
Q3U1J4,DDB1_MOUSE,0.3322828508986929,0.3953744789257056,0.2286795564993762,-0.2508079118462745,0.557316215027158,0.7144218303105913,-0.7898923519511977,,
Q3U2P1,SEC24A_MOUSE,0.5849555323802536,0.3079110159517647,0.1568410402371699,0.925813474153306,0.0034837511443059,0.0194407460172096,-0.9732103671878072,0.2077815308733547,0.4400926271729621
Q3U487,HECTD3_MOUSE,0.143117782705174,0.2466265259977999,0.229599534950609,-0.7851250363361356,0.028311414605105,0.0939229032551563,-0.1032082577637902,0.2669392152133442,0.5159221588928178
Q3U5Q7,CMPK2_MOUSE,0.0819732076671642,0.0657376526081327,0.0940247746874842,0.3184325117495893,0.0478251479394854,0.1356217030159478,0.5163210032387657,0.0191197695545627,0.0960781975255132
Q3U7R1,ESYT1_MOUSE,0.1171543117107922,0.1045826410377153,0.1136724165613839,0.1637666433722995,0.3156334366284277,0.5002866210521116,0.1202388079490052,0.5366188332645706,0.7633016507368116
Q3U7U3,FBXO7_MOUSE,0.3138323937626366,,,,,,,,
Q3U962,COL5A2_MOUSE,0.0440474463527404,0.4856402508065778,0.7166541661319087,-3.462757713363742,8.266189473101125e-18,2.712136766124479e-15,0.5613890894851189,0.0028506476448552,0.0247414305606507
Q3U9G9,LBR_MOUSE,0.2396473906991486,0.1111848281652492,0.1854504441015929,1.1079532947326105,4.326323729828516e-06,8.708385372740712e-05,0.7380737855680315,0.0088516035877363,0.0570830868643999
Q3UA37,QRICH1_MOUSE,0.3521490854686498,0.3873798871226624,0.3758253616320581,-0.1375627146836816,0.711082822445142,0.8285270904845328,-0.0436866240360745,0.9258178276775186,0.9820739594023185
Q3UBX0,TMEM109_MOUSE,,0.115268431080318,,,,,,,
Q3UBZ5,MIF4GD_MOUSE,0.2001756253250156,0.1995644931232204,0.2223487010783959,0.0044112564292857,0.9901287367774116,0.9970357177077628,0.1559689201582163,0.6570623151904531,0.8370651347121449
Q3UCV8,OTULIN_MOUSE,0.1968690683050215,0.1612021227955318,0.1938727503719222,0.2883657133649504,0.0909665608328826,0.2131866329233486,0.2662392986871962,0.4324021307308758,0.683086018573833
Q3UDE2,TTLL12_MOUSE,0.1066220517438922,0.1275991653316566,0.1284973574260048,-0.2591130425269266,0.4504442979963819,0.6272953063353689,0.0101197984223778,0.8978403773485206,0.9712045419837364
Q3UDK1,TRAFD1_MOUSE,,,0.4993916746622577,,,,,,
Q3UE37,UBE2Z_MOUSE,0.297874165756716,0.2499395225025638,0.1771516405355791,0.2531239556032125,0.4746430556738484,0.6505028678637831,-0.4965942245431387,0.3027960425401301,0.5542648833299993
