Protein.Group,Genes,Oxy8vs21_Log2FC,Oxy8vs21_pval,Oxy8vs21_FDR,Oxy60vs21_Log2FC,Oxy60vs21_pval,Oxy60vs21_FDR
E9Q7G0,NUMA1_MOUSE,-0.34119056338123616,0.0020739056102794767,0.012742479976267722,-0.33696781331123243,0.031179094543229008,0.1334233061703603
E9QAM5,HELZ2_MOUSE,-0.07692650402670123,0.8742728238853958,0.9286141583580395,-0.1183284711882886,0.8902957897973163,0.9669159134552021
E9QAT4,SEC16A_MOUSE,0.5590091699815016,,,,,
F6ZDS4,TPR_MOUSE,0.43370310833085635,6.286718245781578e-06,0.00011459290313560754,-0.04200251151553002,0.34585198456359656,0.602246583509553
F7BWT7,TSPAN15_MOUSE,0.9400418828670646,0.11319512487500397,0.24994992269781685,,,
F8VPU2,FARP1_MOUSE,0.5947060518745655,8.052680533649256e-05,0.0009858524190635525,0.5701830441633263,0.013035317198198944,0.07599212091268877
F8VPZ9,BICRA_MOUSE,1.8036279351474875,0.2888526208391736,0.47268102193183476,,,
G3X982,AOX3_MOUSE,0.3334623491955682,0.07495838701309443,0.18656489537435508,0.12458788976341632,0.5152707677070523,0.751817264306694
G3X9K3,ARFGEF1_MOUSE,1.6225277265615707,0.04270035600894634,0.12596097605503903,,,
G5E829,ATP2B1_MOUSE,0.5127114222119512,0.051968347157116804,0.14394656471682993,0.40713386603586993,0.4986528292175414,0.7381216966248793
G5E870,TRIP12_MOUSE,-0.12113259041964271,0.7579292902691155,0.8539718411308269,0.21436699861908728,0.577665223322892,0.7938070937695163
G5E897,POGLUT3_MOUSE,0.157587531986623,0.2971581416275244,0.4821839083481244,-0.3226432562840279,0.11774976314100971,0.3113547557828835
G5E8K5,ANK3_MOUSE,0.5699945653653817,0.00033333717208272026,0.002924276100543864,0.3525585316850534,0.0739770027741604,0.22956412239850357
G5E8Q8,ADGRF5_MOUSE,-2.2592803827124506,1.3421617519440543e-06,3.3615516855942305e-05,-0.018199254099257434,0.9851460859192447,1.0
O08529,CAPN2_MOUSE,0.13527938907910003,0.3207780767984433,0.5062399566982647,-0.007818125780361672,0.886562730665143,0.964916523554408
O08532,CACNA2D1_MOUSE,0.14067780321552117,0.36445351899685685,0.5453340339134438,0.36133120747914493,0.16221778014526067,0.37909717974397156
O08539,BIN1_MOUSE,0.6048178974844701,0.0005991244952123567,0.0045929308983297945,0.5453350615861106,0.020962856677492113,0.10174731943916987
O08547,SEC22B_MOUSE,1.682490326069725,,,-0.08489317859345422,0.7470298460841507,0.892229372139722
O08553,DPYSL2_MOUSE,0.06251867824746074,0.3534295913659491,0.5354126221383274,0.3374512431500593,7.202683762532185e-08,5.150719188406349e-06
O08573,LGALS9_MOUSE,0.2352948259673431,0.19880973728460583,0.37273985601759524,-0.9402575959962192,0.09633949194780461,0.275573764522698
O08579,EMD_MOUSE,0.12957883318754193,0.6076268426832709,0.7551604813802317,0.5487478434971376,0.04363334609097061,0.16558031570842383
O08582,GTPBP1_MOUSE,0.25661922140717647,0.023892235757217314,0.0825162373888737,-0.6732297174468035,0.10203259384430473,0.28526575759424205
O08583,ALYREF_MOUSE,0.3296999314119285,0.03743520975793449,0.11554555335445255,0.5706582396583212,0.0014315645701036793,0.015355915955312134
O08599,STXBP1_MOUSE,0.4106771142624403,0.001673985147924092,0.010685496634900673,0.22825694481989198,0.0974768202267035,0.2778395976838003
O08600,ENDOG_MOUSE,0.241542451960476,0.6800271171555141,0.8089807728017556,1.7470011024819532,,
O08638,MYH11_MOUSE,-0.132297684073956,0.027895783759390568,0.09283767636123254,0.3889679190105041,0.008415809714771676,0.05526954216762297
O08663,METAP2_MOUSE,0.48263251716277134,0.025569199687942197,0.08684528382623018,0.1140328068954039,0.49471420225070906,0.7356701953986976
O08677,KNG1_MOUSE,0.020312919429025456,0.6067795309767987,0.7551065449981703,-0.458040822451976,0.0030385139135132746,0.02593617446600986
O08691,ARG2_MOUSE,1.6200020897167946,0.0040786743186620525,0.021759561690292997,,,
O08692,NGP_MOUSE,0.8887257851659511,0.00038444527146026716,0.0032583982127949995,0.5246790683099862,0.1832290696263379,0.409750622694618
O08709,PRDX6_MOUSE,-0.07376428809565667,0.48262217113262906,0.6559583030182916,0.17290519632174042,0.2164044906862841,0.4504460873405318
O08738,CASP6_MOUSE,-0.017569526557898216,,,-0.8107437389706773,,
O08739,AMPD3_MOUSE,0.3393801904624157,0.10695264788893796,0.240185925888847,0.9741589436091278,0.15239916647297305,0.365133181832977
O08749,DLD_MOUSE,0.2725745505780233,0.07131093610973735,0.18037764197810793,0.5831431189663119,0.06758108993318296,0.2172586887162665
O08756,HSD17B10_MOUSE,0.21823013272403485,0.08464222726471012,0.20339014357559115,0.35606476913550095,0.06264669299831128,0.20676621340365714
O08784,TCOF1_MOUSE,-0.07190641700845216,0.5311454194519414,0.694574779283308,-0.38540112615465455,0.3406308917404717,0.5960577540080684
O08788,DCTN1_MOUSE,0.1758973986155136,0.7263959539368099,0.8366276870887837,0.44558005809326895,0.11545308893164852,0.3085781064634925
O08795,PRKCSH_MOUSE,0.11896280005335894,0.8287556537025946,0.898594613284274,0.21768665506336354,0.5840606188817152,0.7977534259598301
O08807,PRDX4_MOUSE,-0.27773203099755533,0.2240639947591876,0.4028240913999422,0.01526122821750598,0.3133468399435597,0.5665496670467488
O08808,DIAPH1_MOUSE,0.3208356587617637,0.24217412664229132,0.42467527407460387,-0.15720474794196118,0.2179752061777639,0.45225287780789436
O08810,EFTUD2_MOUSE,0.03914220065167688,0.8085009239200095,0.8862985403880893,-0.13523125390226345,0.19179878242614978,0.42015553563468344
O08848,RO60_MOUSE,0.3094224604691957,0.39500638979754543,0.5765195573513108,0.051304333886352055,0.8922461315432274,0.9683804557524809
O08915,AIP_MOUSE,0.4934788012865539,0.0007240275195327979,0.005323354456158139,-0.33499516070496627,0.03938279121303781,0.15519136791625943
O08917,FLOT1_MOUSE,0.20966763559594584,0.01251793154885342,0.05014814824394148,-0.16280232750377405,0.19008844135118597,0.4172609851760685
O08997,ATOX1_MOUSE,-0.032962376295852344,0.8605622742105525,0.9203079601319502,0.4461263632523331,0.005769879749898724,0.04229492718718472
O09005,DEGS1_MOUSE,0.5014464047071887,0.3928648043313959,0.5744159639087835,,,
O09044,SNAP23_MOUSE,0.4253258701778218,0.0005868981930321886,0.004536237304518183,0.5401043198820087,0.2024593346943293,0.4330648521627446
O09049,REG3G_MOUSE,-0.09415120321578092,0.8659184439479354,0.9233817250731171,0.2024793735358374,0.6969598259108586,0.8642838997229838
O09061,PSMB1_MOUSE,0.1590509082326529,0.8779467920584288,0.9307466152067514,1.7818080599879038,7.2255926872645715e-09,6.838810961063939e-07
O09106,HDAC1_MOUSE,0.9220939483898833,0.002359243527795619,0.014151148107307908,0.7784118864968566,0.10506393281855252,0.28946552723467633
O09110,MAP2K3_MOUSE,0.35561134926623267,0.2753380446032361,0.45764140037650336,-0.028467858543065164,0.9404439521415795,0.9873255360679328
O09117,SYPL1_MOUSE,0.15918550314615718,0.8246224383814335,0.8955929229822851,-0.4801027905925961,,
O09131,GSTO1_MOUSE,0.05596557673204077,0.4563674035593356,0.6315231763298946,0.22411371761014381,0.27953744900850575,0.5322790005380896
O09159,MAN2B1_MOUSE,0.15218222936509737,0.33725320922781443,0.522563845678774,-0.003779824713901478,0.9040667266112089,0.973005594058485
O09164,SOD3_MOUSE,0.8222940062496564,1.503797217626257e-07,5.086555330960567e-06,0.6678390688713667,0.00021387019371383974,0.0034071004127283976
O09167,RPL21_MOUSE,0.2922632014138902,0.08935189254667317,0.21075741153532326,0.18329129421814935,0.3965304850991066,0.649799518853759
O35071,KIF1C_MOUSE,0.16793017473943028,0.3441832623622576,0.5284530537775022,0.4672406858203042,0.21666624750796604,0.4506994081969196
O35074,PTGIS_MOUSE,0.22445383682439227,0.048023041559390224,0.13595527301433238,0.044030791084612754,0.9560769691949772,0.9938809275896906
O35114,SCARB2_MOUSE,0.03975920250056217,0.3643342011265752,0.5453340339134438,-0.43653286199817665,0.017239567138166097,0.09061695977660149
O35127,GRCC10_MOUSE,0.6438270668439285,0.1317253407255106,0.27919305098217073,0.8756465827632429,,
O35129,PHB2_MOUSE,0.009346923126930088,0.9665523075275685,0.9839460505733639,0.2481094272791763,0.3921118846315458,0.6457605141987279
O35177,NEDD9_MOUSE,,,,-0.0012086031999059329,0.9968809678397915,1.0
O35206,COL15A1_MOUSE,0.7091665554416966,0.0003461851502054378,0.0030128208960849903,0.44192762449296985,0.22458842041429572,0.46177237725465553
O35207,CDK2AP1_MOUSE,0.6177935866350268,0.04238202604530487,0.1252751598690498,0.19613057272745152,0.5392399240713458,0.7648394869429028
O35215,DDT_MOUSE,0.2209250985010485,0.061135830137883374,0.16220327825716668,0.3906140312879786,0.00643510688518937,0.04576511439343708
O35231,KIFC3_MOUSE,-0.3948887725926236,0.2533402060339993,0.4355253279412088,-0.0895545501192445,0.8340129594856909,0.9400994680719971
O35245,PKD2_MOUSE,1.015359290767067,0.01972591515602111,0.07135692130860558,0.823568601652199,,
O35250,EXOC7_MOUSE,0.8720964215621363,,,0.2828101587512366,0.5913267926500076,0.8002083281880017
O35286,DHX15_MOUSE,0.3672702000348346,0.0506744593890017,0.14162086989379435,-0.6214564233045657,0.09233981136066613,0.266506547140939
O35295,PURB_MOUSE,0.32850712629732903,0.6686804692836988,0.8027590997877116,0.038116406307583964,0.7091950517949974,0.8714179462728476
O35309,NMI_MOUSE,-1.3657003176763223,,,-1.7286672263518457,0.04790767947733434,0.17479241786628336
O35326,SRSF5_MOUSE,0.31297383411249463,0.13056615984150277,0.27799323195325804,-0.34089400478219245,0.13197766585129714,0.33547719821486616
O35344,KPNA3_MOUSE,-0.08457098904842242,0.7768417451131725,0.8650624568386376,,,
O35348,COLQ_MOUSE,-0.7875007292878077,0.07816434358714275,0.1915389506781753,,,
O35350,CAPN1_MOUSE,-0.06729368989112844,0.6916922952919627,0.8169339167937112,1.058607544709243,0.000981370608851201,0.01132577573975986
O35381,ANP32A_MOUSE,0.016512519369214416,0.9738655711698425,0.9864936520556509,0.3488735618956612,0.2342075325704226,0.47640950683414657
O35382,EXOC4_MOUSE,0.44997126271412835,0.28194718606021496,0.4655584345264432,0.5640555830349342,0.2545735254723557,0.501664179406026
O35427,CRCP_MOUSE,0.13979828429569427,0.797183703830397,0.8776020486208684,0.594430232321469,0.16523294623738938,0.383913083748678
O35435,DHODH_MOUSE,-0.5076694871467956,0.37872291632234645,0.5594731600421515,,,
O35459,ECH1_MOUSE,1.2495976274292266,9.671503811749295e-11,8.136462565730625e-09,-0.37312346133827146,0.11538785268030723,0.3085781064634925
O35516,NOTCH2_MOUSE,-1.6255741667429149,4.179186160004108e-06,8.516714155884146e-05,-1.8640753555827692,7.20455371931045e-05,0.0014581291741346558
O35593,PSMD14_MOUSE,-0.40331651095074134,0.2789206194634829,0.46172479942466566,-0.570011930431908,0.017794616913249454,0.09206282512353176
O35594,IFT81_MOUSE,0.1884412193797002,0.6228148726767063,0.7679276953221621,-0.7070822962391987,0.15273264560281863,0.365133181832977
O35598,ADAM10_MOUSE,0.38168750597917833,0.04132336156323378,0.12292107823116051,0.7339554946994207,0.027043984725063034,0.1205367629435635
O35601,FYB1_MOUSE,-0.3102922745382845,0.20571678485648492,0.38176287958943833,-1.0663763918398637,7.526339542958541e-05,0.0014913571881638072
O35604,NPC1_MOUSE,0.12073772886849479,0.671209811237951,0.8037370038947873,0.11396797222121625,0.600987580198472,0.8075064856278426
O35609,SCAMP3_MOUSE,-0.7471780305686185,0.07971600030498677,0.19402685237437803,,,
O35639,ANXA3_MOUSE,0.12154535897119909,0.08961612064417789,0.21107716570965374,0.06904828617389196,0.45513542631250326,0.7014283181850116
O35640,ANXA8_MOUSE,0.5263071440529141,0.0904463359734856,0.2122706926530803,1.2811398172712718,0.0005448110491981763,0.0074566844223740774
O35643,AP1B1_MOUSE,0.1966649517119294,0.3003135915316686,0.4856154813004197,0.8871682400865923,0.03793711418306971,0.15241152739215774
O35648,CETN3_MOUSE,1.2231972482966353,0.004517813775706504,0.023454030060273797,-0.3143446839872457,0.6040874032689245,0.810092161556375
O35658,C1QBP_MOUSE,-0.0614989917846836,0.42573805976621315,0.6041964055400757,0.09017170256139952,0.624436647233801,0.8191803391995591
O35664,IFNAR2_MOUSE,1.4741005477138913,0.0012095386137258005,0.008098971819661942,0.5784674107223786,0.3514881400087314,0.606966171409047
O35678,MGLL_MOUSE,0.4967088125531936,0.017573767321835847,0.06552219384425388,0.5806799303959944,0.050877937652560615,0.1813125175702548
O35680,MRPS12_MOUSE,,,,0.3029113621486761,0.5081749837039836,0.7477398708547871
O35682,MYADM_MOUSE,0.10139868233682774,0.6834909278504917,0.8113950156234894,1.5830789087497241,0.010445371206614026,0.06426998956574367
O35685,NUDC_MOUSE,0.3886028011492165,0.005910543620425522,0.0289002443321229,0.20781081931351705,0.4494609267249675,0.6967077370910142
O35691,PNN_MOUSE,0.5017596415606487,0.10806656509309069,0.24120163270097317,0.3071320245361633,0.4354340663534644,0.6841073103340445
O35711,PPFIBP2_MOUSE,0.4869441890979126,0.2336748575932316,0.41577397384131937,0.27068523621261387,0.6614355127623355,0.8388743959496044
O35737,HNRNPH1_MOUSE,0.3994756709228231,0.008846248809568257,0.03942680852616116,0.2516954558474386,0.15796879869077718,0.37214025928764344
O35744,CHIL3_MOUSE,1.552263556378783,3.7628118829616414e-25,6.172892893998573e-22,1.0887572024467769,5.252623644304807e-07,2.641084826152011e-05
O35841,API5_MOUSE,0.8734149037355026,9.457010255177111e-05,0.0011121308475711864,0.09674900288491342,0.5981193819388587,0.8043243506390503
O35855,BCAT2_MOUSE,0.760253633593468,0.24369585228820567,0.42643524872405486,0.36997633685373416,0.6554875455899112,0.8359521302167555
O35857,TIMM44_MOUSE,-0.01602277775638124,0.5300609768184248,0.6942095940689019,-0.32675171687141946,0.02248057186104318,0.1059950231203762
O35864,COPS5_MOUSE,0.595014484199554,0.135935666602966,0.2846834686036245,0.3344270863994182,0.3737894181083503,0.6304268068515049
O35887,CALU_MOUSE,0.14006206331303206,0.6234431905594797,0.7683530730916323,0.08132322385284221,0.24000605410317277,0.4826793613921989
O35892,SP100_MOUSE,0.29361589626842705,0.03991439287142047,0.1200358597718887,-0.2519679730239682,0.24492368696951372,0.48962894355580905
O35900,LSM2_MOUSE,0.05942564363725785,0.937950956120971,0.9689600399977664,-0.01328995609779909,0.9129449107514588,0.9766810913557826
O35945,ALDH1A7_MOUSE,0.5758937361340142,0.061153750443192684,0.16220327825716668,0.5887877540335216,0.059646460684239,0.19973185273868999
O35955,PSMB10_MOUSE,0.38218406754242357,0.18602143550348949,0.3573397715965743,1.5109901473549603,4.7584232764480645e-06,0.0001595063135792695
O35969,GAMT_MOUSE,0.32705081316746193,0.3142314031948964,0.4987119831650705,0.04716876860368631,0.8687573569689214,0.9544763314189106
O35972,MRPL23_MOUSE,1.1229088220657693,0.1186096987396145,0.2589211054987859,,,
O35988,SDC4_MOUSE,0.9631597434508996,0.011217035949206344,0.046942723149676034,0.18809787669470157,0.8527665883116561,0.9490321191326513
O54724,CAVIN1_MOUSE,0.1576750924458173,0.2869401125908184,0.4707252547052376,0.2841983986337441,0.015206261068928957,0.08322066006770983
O54734,DDOST_MOUSE,-0.016624567042512795,0.7563243678375234,0.8530423688122772,,,
O54754,AOX1_MOUSE,0.2397173930785777,0.7027361879275438,0.8240448293746501,0.5086334369191041,0.3213849737993817,0.5743131687732075
O54774,AP3D1_MOUSE,0.3849018756770117,0.21758028044711164,0.3955018837379354,0.6558247190121088,0.5609179500189352,0.7820771070887926
O54786,DFFA_MOUSE,-0.23285031955797184,0.7458019019480544,0.8480836270733277,-1.1524990619868898,0.23436216299337553,0.47642289356454987
O54791,MAFF_MOUSE,,,,-0.12315377341435539,0.7563543673460633,0.8994635454987552
O54824,IL16_MOUSE,-1.1679771287232201,3.4466740684475424e-10,2.3559453372034137e-08,-1.7895039551871053,4.53693450372497e-06,0.00015368268666302056
O54834,ARHGAP6_MOUSE,0.3928525881840543,0.09401925568388941,0.21862308851795972,0.062020188436036815,0.8453636341739071,0.9465484254598585
O54865,GUCY1B1_MOUSE,0.06627891933177787,0.6169350660693481,0.76403146309347,0.4724536069514367,0.010497393808032886,0.06434402528428539
O54879,HMGB3_MOUSE,0.0021475092177064693,0.5006617277999452,0.670751788040678,0.3719517783471184,0.11719885499514243,0.3106638512144715
O54890,ITGB3_MOUSE,-1.6479863549027447,6.50561500266733e-05,0.0008085198039299815,-1.9652998444344618,0.0009511852627533558,0.011050231680650897
O54901,CD200_MOUSE,0.7461916052036851,0.01550420281256811,0.05970573876530043,0.9899674040421642,0.0005491715997832991,0.0074566844223740774
O54916,REPS1_MOUSE,-1.8984513690847569,2.1424113038742915e-07,7.016376759368443e-06,-1.9117792925529908,0.00010789312835903772,0.0019615824127648777
O54931,AKAP2_MOUSE,0.06893165417920821,0.3487971792409572,0.5320256013172746,0.26717429777030566,0.1655325408475964,0.38405459008476217
O54941,SMARCE1_MOUSE,-0.777506886771824,0.06589022269121614,0.1700911256096618,0.13463465306464645,0.5332395439469826,0.7618168740728029
O54946,DNAJB6_MOUSE,0.7655241194906878,0.05477697102375242,0.14939587857766556,1.6812711375006282,0.00039175445716234814,0.00563713136555773
O54962,BANF1_MOUSE,0.08721508696759814,0.7683110001731027,0.8616631603812239,0.30545014169015045,0.1479453507162741,0.3598549800491081
O54983,CRYM_MOUSE,0.4211215033733664,0.44144817057394725,0.6165991688604175,-0.12838639670653815,0.5140307061454459,0.7508628290404198
O54984,GET3_MOUSE,0.35840898442262786,0.01153654699688515,0.04768970631873403,-0.0688677065143862,0.5955242086530548,0.8021753467750232
O54988,SLK_MOUSE,0.062343164973440286,0.6793153910916826,0.8084272028189374,0.43531192190600426,0.15284418726944093,0.365133181832977
O54998,FKBP7_MOUSE,0.036994240615706275,0.9296551782041454,0.9637278482425913,-0.14477210966912,0.3342015423079028,0.5889707355678154
O55022,PGRMC1_MOUSE,0.5964847487288679,0.06026922384206801,0.1606363309714258,-0.123848694666483,0.3448874789346471,0.6008922074779071
O55023,IMPA1_MOUSE,1.3355692942431325,0.00018080454127000187,0.0018252913843288497,0.8309357364441854,0.011242530783573878,0.06774993269951449
O55026,ENTPD2_MOUSE,0.35907586741027586,0.402685303921566,0.5820310494126246,1.5024463676562534,0.03951024264260768,0.1552782798169935
O55028,BCKDK_MOUSE,0.21504586597949546,0.33784035655895195,0.522563845678774,-0.6376950857033341,0.26430763286008685,0.5142263644731165
O55029,COPB2_MOUSE,0.04232674978403105,0.8714225493252985,0.9270873490065837,,,
O55033,NCK2_MOUSE,1.7750902668247548,3.615334214268243e-09,1.976985259502351e-07,1.5418259798339005,0.006538915939277628,0.046246662621088806
O55042,SNCA_MOUSE,-0.3533480313052448,0.9721506746634946,0.9854307865167745,1.382261209288793,2.781659450335845e-05,0.0006833114588687595
O55057,PDE6D_MOUSE,-1.0060177596409061,0.15659012613748002,0.31539116258874894,-0.5284156709334373,0.43350953948043847,0.6838400480627701
O55060,TPMT_MOUSE,-0.010209063732449404,0.9820663050822698,0.9917312059769061,0.2269513617125214,0.6053265402800618,0.8106287168627712
O55071,CYP2B19_MOUSE,-0.0264969349827617,0.7815033538532515,0.867133075411741,0.013048048998796183,0.8065080110833209,0.9265772151610592
O55098,STK10_MOUSE,-0.08111507801021992,,,0.02566514391800027,0.9517656887469823,0.9927851492592115
O55103,PRX_MOUSE,0.40204203249945636,2.3147686685028972e-11,2.233751765105296e-09,1.3641840099513707,2.2928445814014424e-65,7.378373862949842e-62
O55106,STRN_MOUSE,0.1865875761545289,0.514760972288131,0.6821206583511138,-0.4415982826890367,0.18799815769247452,0.41541452555888425
O55128,SAP18_MOUSE,0.7303454513793689,0.014099112148447435,0.05507046066554289,0.1995564347265883,0.5925991408198096,0.8002450839941868
O55131,SEPTIN7_MOUSE,0.5123029674323444,0.000614060348085972,0.004696344993170336,0.831997191874587,3.039057737772171e-05,0.0007298274477724511
O55135,EIF6_MOUSE,0.09463071743215097,0.8137557364357462,0.8890884353132478,-0.09426319614917153,0.8231034175284164,0.935529414854839
O55137,ACOT1_MOUSE,-2.532620005788058,1.85149687971223e-07,6.1987359819753335e-06,-1.4866690699649516,0.014145703926662673,0.07972132265499209
O55143,ATP2A2_MOUSE,0.06338627207167365,0.7047845010892186,0.8252171310541307,0.9580892919533747,4.9112764551429545e-05,0.001060703867963089
O55222,ILK_MOUSE,0.1818520794773466,0.012234983634818113,0.0495592361800472,0.20214902126359735,0.034731717314518615,0.14365895413640217
O55229,CHKB_MOUSE,0.6933905107715554,0.1463416740264609,0.2989707549693762,0.8498641107579915,0.03401959864296494,0.1415314143686425
O55234,PSMB5_MOUSE,0.5660171714560237,0.025100825861403483,0.08543133781251538,0.8826326659474139,6.769659482603012e-05,0.0013875645996825792
O70133,DHX9_MOUSE,-0.7170078158932802,0.009697754599351845,0.04208774185247805,-0.5098404225348137,0.15368562105007716,0.3660698212725006
O70152,DPM1_MOUSE,0.1277889890600085,0.2713936809874795,0.4536131774426492,-0.5133333604034421,0.05412444201488062,0.18748380452517313
O70172,PIP4K2A_MOUSE,-0.031577989965969666,0.839602400854542,0.9055490001166749,0.33438855138290313,0.039665514918892364,0.15547335811083512
O70194,EIF3D_MOUSE,0.10575038306819792,0.396817698498829,0.5780340609518941,-0.24596161332513858,0.27868973717332846,0.5316085205831482
O70209,PDLIM3_MOUSE,-0.09708176181957293,0.6782937018259554,0.807797326929568,0.54439731463924,0.053530749708018376,0.18653386132311972
O70228,ATP9A_MOUSE,0.4940446524842439,0.8335157927755334,0.9013728793989866,0.7531813435693135,0.3036083457320544,0.5551202594123585
O70250,PGAM2_MOUSE,0.22599778866513273,0.5996546924831293,0.7497968925446445,,,
O70251,EEF1B_MOUSE,0.2937851826304733,0.050861761043443296,0.14190258331933456,0.061629621454645366,0.4781013841198535,0.722653947439027
O70252,HMOX2_MOUSE,0.7465552443428589,0.009764410360877742,0.04226521160163572,,,
O70258,SGCE_MOUSE,0.24920519150388662,0.17524023608156236,0.3415726993419652,,,
O70274,PTP4A2_MOUSE,-0.0384050355384615,0.9506747936226243,0.9749284897610471,-0.26914103172186776,0.49946106119709077,0.7386331318622418
O70305,ATXN2_MOUSE,-0.21752598250755753,,,-0.7676305153316374,0.05361834111991477,0.18653386132311972
O70310,NMT1_MOUSE,0.298514260537488,0.38474465064109953,0.5659985462699294,-0.006404471800464758,0.9849310085112493,1.0
O70318,EPB41L2_MOUSE,0.4060752079144281,0.05578296202508457,0.15150984967243583,0.23937307175927722,0.38089288351972905,0.6365827042539963
O70325,GPX4_MOUSE,0.15549430953303625,0.23195419499292402,0.4131605395069401,-0.13984400916245204,0.4633014579350495,0.7078532420627149
O70362,GPLD1_MOUSE,,,,-0.2396705278401944,,
O70370,CTSS_MOUSE,0.24466206315971656,0.6146039081657775,0.7626760297624493,0.6056172332069533,0.021108581332873622,0.10199311520898996
O70400,PDLIM1_MOUSE,0.01908698990358889,0.6263315524653044,0.7702375650819578,0.2528743157536739,0.02081623385739539,0.1014384478936489
O70404,VAMP8_MOUSE,-0.36910167662858134,0.285804516429469,0.46933164084338735,0.42864811519761714,0.06682693688499244,0.2161957198184448
O70423,AOC3_MOUSE,-2.5189649140687127,0.010148259547432356,0.04341126411359265,-2.4583796330030037,0.0004139621608007762,0.005868415125360784
O70435,PSMA3_MOUSE,-0.25146673331610236,0.43589678562533174,0.6117097320944026,-0.480793857302103,0.07747576475340194,0.23721884964457415
O70456,SFN_MOUSE,0.10653990282470578,0.22199451913994905,0.40042002050476794,-0.6219056516514077,7.688155496294741e-06,0.00023562366082929977
O70458,OSMR_MOUSE,1.0156243666833864,0.03459619411665172,0.10903074559484319,0.09489024610357927,0.8863109258102763,0.964916523554408
O70475,UGDH_MOUSE,-0.48504349380127726,0.3302906550920178,0.5150587639529043,-0.42045509699785705,0.45939827814229317,0.704849578199233
O70492,SNX3_MOUSE,-0.07352535963096335,0.17812419591059403,0.34507339989430963,0.21316316002997848,0.2131655724291336,0.44556838742841304
O70493,SNX12_MOUSE,-0.058708682000964976,0.605695104914943,0.7541880983779614,0.293941533940999,0.26190989249036145,0.5104942665257317
O70503,HSD17B12_MOUSE,-0.5729093931450232,0.005928029392111769,0.0289002443321229,0.23076096703642743,0.5331279196935477,0.7618168740728029
O70548,TCAP_MOUSE,-0.7687475227427767,0.285043728201994,0.4683167111821443,,,
O70585,DTNB_MOUSE,0.8722822568310221,0.039249569079151066,0.11901833285461613,-0.0667562842696217,0.8882288011749091,0.965322621472765
O70589,CASK_MOUSE,0.022936358485413377,0.8196914496945724,0.893194170191927,0.18283432337448055,0.32195108917042803,0.5746193039103924
O70591,PFDN2_MOUSE,0.15774280475922275,0.13949457502594628,0.28985541523757424,0.38795406896476226,0.014635374164945673,0.08122037405118511
O88200,CLEC11A_MOUSE,0.26960753748915434,0.5899160603475735,0.7410086500767185,0.8252981250861965,0.11329654196442747,0.30509478831926995
O88207,COL5A1_MOUSE,,,,-3.2014424332533546,,
O88271,CFDP1_MOUSE,1.00767613075202,0.000666585040128631,0.005026884445907214,0.4344915311446867,0.9352382279712294,0.9857172686593704
O88291,ZNF326_MOUSE,0.15728393729776946,0.506226310951833,0.6740781356464951,-0.16955233562530592,0.507302078443616,0.746947923277296
O88312,AGR2_MOUSE,,,,1.1240315542216222,0.20658185126580186,0.43908876973140715
O88322,NID2_MOUSE,0.3322718960526712,0.34505875622197146,0.529036345403873,0.11848190579388848,0.703618547643614,0.8694972690945704
O88342,WDR1_MOUSE,0.13409446040254447,0.9576003395034453,0.979085918950079,0.38578476251756844,0.14838645642687662,0.3603831070050483
O88384,VTI1B_MOUSE,0.4496379063974087,0.08628286255786644,0.2061865055006262,-0.047016825462472975,0.8850960425711644,0.9648506317730376
O88396,GRPEL2_MOUSE,,,,0.5370425822590145,0.04924609072269361,0.177811512307267
O88413,TULP3_MOUSE,0.8942616477047258,0.022475344114959998,0.0786157825598974,1.9085784047878838,0.0031531043528775136,0.026701815283052207
O88428,PAPSS2_MOUSE,0.2969439112767701,0.5306047875694093,0.6942416271634181,,,
O88447,KLC1_MOUSE,0.23697190352083128,0.06955376905236858,0.1774540561903743,-0.04938748083422837,0.9533104906082831,0.9927851492592115
O88456,CAPNS1_MOUSE,-0.06755572069702012,0.7557214881163175,0.8530423688122772,0.1758290904292266,0.4102178514690187,0.6616947599134346
O88477,IGF2BP1_MOUSE,0.5939258894283672,0.24178086838197532,0.42421552361564757,-1.3229612399977828,0.11852437248033967,0.3120505772106783
O88487,DYNC1I2_MOUSE,0.15126589269905094,0.21022441114002643,0.3861961326710116,-0.0888685492548153,0.6554276734503917,0.8359521302167555
O88492,PLIN4_MOUSE,1.2414921071999478,0.027320874385498753,0.09156260353301471,-0.4505634199518678,0.5620871703087499,0.7825932275592136
O88520,SHOC2_MOUSE,-0.1877591816477699,0.7140818332880778,0.8302360576707236,,,
O88522,IKBKG_MOUSE,1.1557731076164626,0.002770761585278939,0.016197193741631047,0.8048606008187656,0.10720793435445855,0.29324878258822634
O88531,PPT1_MOUSE,0.13491498427758716,0.2795161940444265,0.46247737400895783,-0.2290588631244208,0.21159238207161302,0.44422071394024265
O88543,COPS3_MOUSE,0.36127623311309365,0.008614446135343116,0.03855934211468044,0.425916005841907,0.043434637405323766,0.16521591391292184
O88544,COPS4_MOUSE,-0.1479617163962342,0.42723156264635187,0.6048063993551568,0.18939117784637796,0.4042531768484656,0.6554109698786637
O88569,HNRNPA2B1_MOUSE,0.08228324970128748,0.14086367299072888,0.2919606513471772,0.18930742658236727,0.18649651042361903,0.4142716031253858
